gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	ADAMDEC1 FLC	Activated T	Arterial EC	B cell	BEST4 enterocyte	CD8 T cell	F3 FLC	FCER2 B cell	Glial cell	Goblet cell	IL2RG	IgA plasma cell	IgG plasma cell	Inflammatory FLC	LAMP3+ DC	Macrophage	Monocyte	Paneth cell	TA	Tfh	Treg	Tuft	Venous EC	activated B cell	cDC1	cDC2	crypt	cycling B cell	cycling myeloid	cycling plasma	early enterocyte	enterocyte	enteroendocrine	gd T cell	lymphatic EC	mast cells	memory B cell	myofibroblast	naïve CD4 T	pDC	pericyte
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS08CC8F9D3	0.519	0.086	1.52	0.089	0.144	0.103	0.793	0.079	0.223	0.322	0.139	0.062	0.061	0.449	0.0	0.368	0.226	0.06	0.096	0.199	0.259	0.345	1.319	0.192	0.101	0.199	0.162	0.074	0.022	0.041	0.145	0.173	0.15	0.18	0.281	0.0	0.156	0.537	0.051	0.538	0.546
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0E1BF543E	0.519	0.086	1.52	0.089	0.144	0.103	0.793	0.079	0.223	0.322	0.139	0.062	0.061	0.449	0.0	0.368	0.226	0.06	0.096	0.199	0.259	0.345	1.319	0.192	0.101	0.199	0.162	0.074	0.022	0.041	0.145	0.173	0.15	0.18	0.281	0.0	0.156	0.537	0.051	0.538	0.546
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0C16967C6	0.519	0.086	1.52	0.089	0.144	0.103	0.793	0.079	0.223	0.322	0.139	0.062	0.061	0.449	0.0	0.368	0.226	0.06	0.096	0.199	0.259	0.345	1.319	0.192	0.101	0.199	0.162	0.074	0.022	0.041	0.145	0.173	0.15	0.18	0.281	0.0	0.156	0.537	0.051	0.538	0.546
BMPR2	Q13873	True	BMPR2_HUMAN	ACVR1_BMPR2	CPI-CS0AEE2FB22	0.519	0.086	1.52	0.089	0.144	0.103	0.793	0.079	0.223	0.322	0.139	0.062	0.061	0.449	0.0	0.368	0.226	0.06	0.096	0.199	0.259	0.345	1.319	0.192	0.101	0.199	0.162	0.074	0.022	0.041	0.145	0.173	0.15	0.18	0.281	0.0	0.156	0.537	0.051	0.538	0.546
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS05EAF93CC	0.519	0.086	1.52	0.089	0.144	0.103	0.793	0.079	0.223	0.322	0.139	0.062	0.061	0.449	0.0	0.368	0.226	0.06	0.096	0.199	0.259	0.345	1.319	0.192	0.101	0.199	0.162	0.074	0.022	0.041	0.145	0.173	0.15	0.18	0.281	0.0	0.156	0.537	0.051	0.538	0.546
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS046BCFC6F	0.519	0.086	1.52	0.089	0.144	0.103	0.793	0.079	0.223	0.322	0.139	0.062	0.061	0.449	0.0	0.368	0.226	0.06	0.096	0.199	0.259	0.345	1.319	0.192	0.101	0.199	0.162	0.074	0.022	0.041	0.145	0.173	0.15	0.18	0.281	0.0	0.156	0.537	0.051	0.538	0.546
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0F6CFB979	0.519	0.086	1.52	0.089	0.144	0.103	0.793	0.079	0.223	0.322	0.139	0.062	0.061	0.449	0.0	0.368	0.226	0.06	0.096	0.199	0.259	0.345	1.319	0.192	0.101	0.199	0.162	0.074	0.022	0.041	0.145	0.173	0.15	0.18	0.281	0.0	0.156	0.537	0.051	0.538	0.546
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS090FFEDFE	0.519	0.086	1.52	0.089	0.144	0.103	0.793	0.079	0.223	0.322	0.139	0.062	0.061	0.449	0.0	0.368	0.226	0.06	0.096	0.199	0.259	0.345	1.319	0.192	0.101	0.199	0.162	0.074	0.022	0.041	0.145	0.173	0.15	0.18	0.281	0.0	0.156	0.537	0.051	0.538	0.546
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0E4E75E3B	0.519	0.086	1.52	0.089	0.144	0.103	0.793	0.079	0.223	0.322	0.139	0.062	0.061	0.449	0.0	0.368	0.226	0.06	0.096	0.199	0.259	0.345	1.319	0.192	0.101	0.199	0.162	0.074	0.022	0.041	0.145	0.173	0.15	0.18	0.281	0.0	0.156	0.537	0.051	0.538	0.546
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0E54FF657	0.519	0.086	1.52	0.089	0.144	0.103	0.793	0.079	0.223	0.322	0.139	0.062	0.061	0.449	0.0	0.368	0.226	0.06	0.096	0.199	0.259	0.345	1.319	0.192	0.101	0.199	0.162	0.074	0.022	0.041	0.145	0.173	0.15	0.18	0.281	0.0	0.156	0.537	0.051	0.538	0.546
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS09CECD20D	0.519	0.086	1.52	0.089	0.144	0.103	0.793	0.079	0.223	0.322	0.139	0.062	0.061	0.449	0.0	0.368	0.226	0.06	0.096	0.199	0.259	0.345	1.319	0.192	0.101	0.199	0.162	0.074	0.022	0.041	0.145	0.173	0.15	0.18	0.281	0.0	0.156	0.537	0.051	0.538	0.546
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0B9A4CA4D	0.519	0.086	1.52	0.089	0.144	0.103	0.793	0.079	0.223	0.322	0.139	0.062	0.061	0.449	0.0	0.368	0.226	0.06	0.096	0.199	0.259	0.345	1.319	0.192	0.101	0.199	0.162	0.074	0.022	0.041	0.145	0.173	0.15	0.18	0.281	0.0	0.156	0.537	0.051	0.538	0.546
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1A_BMPR2	CPI-CS0CFA0E4C5	0.519	0.086	1.52	0.089	0.144	0.103	0.793	0.079	0.223	0.322	0.139	0.062	0.061	0.449	0.0	0.368	0.226	0.06	0.096	0.199	0.259	0.345	1.319	0.192	0.101	0.199	0.162	0.074	0.022	0.041	0.145	0.173	0.15	0.18	0.281	0.0	0.156	0.537	0.051	0.538	0.546
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS046B3C139	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0EC80CA59	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0FFBA02F8	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS0CE2A204A	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS091BF99D0	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1A2A receptor	CPI-CS073233FCC	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS02899BF8B	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS09F35DDEB	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1C2A receptor	CPI-CS0924060DB	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	ACVR_1C2A receptor	CPI-CS007ADC2D1	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0D35E69F6	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS047EE9E03	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0247DA882	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0C091F24B	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS075442484	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS012D15A88	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS0DAA66443	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS04C402DFB	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2A	P27037	True	AVR2A_HUMAN	BMR1A_ACR2A	CPI-CS05789C9A0	0.077	0.0	0.094	0.0	0.26	0.0	0.088	0.007	0.0	0.146	0.153	0.014	0.008	0.065	0.0	0.032	0.0	0.018	0.154	0.008	0.0	0.242	0.0	0.0	0.028	0.0	0.12	0.003	0.0	0.0	0.24	0.301	0.107	0.03	0.037	0.0	0.004	0.076	0.011	0.0	0.12
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0288D901D	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0FCC00896	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS02AEFFE28	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS0860DA460	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS04DD927C9	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1A2B receptor	CPI-CS048465560	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0C159B54D	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS085EF890A	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0AED3F8E8	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0384572FE	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS06C0EEFCB	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1B2B receptor	CPI-CS0B2F2EF5D	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1C2B receptor	CPI-CS0B79F5D68	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	ACVR_1C2B receptor	CPI-CS0A5400A6A	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR2B	Q13705	True	AVR2B_HUMAN	NODAL receptor	CPI-CS040AEB4A0	0.185	0.027	0.085	0.003	0.132	0.005	0.176	0.0	0.174	0.16	0.057	0.099	0.016	0.048	0.0	0.14	0.051	0.073	0.154	0.0	0.0	0.251	0.053	0.01	0.043	0.149	0.119	0.003	0.082	0.0	0.23	0.136	0.057	0.024	0.335	0.0	0.009	0.149	0.023	0.0	0.227
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	0.127	0.032	0.047	0.01	0.217	0.04	0.136	0.0	0.0	0.447	0.22	0.006	0.003	0.099	0.0	0.059	0.198	0.08	0.171	0.037	0.0	0.088	0.091	0.0	0.0	0.061	0.23	0.015	0.201	0.0	0.246	0.332	0.324	0.05	0.026	0.0	0.014	0.031	0.008	0.0	0.241
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS02899BF8B	0.127	0.032	0.047	0.01	0.217	0.04	0.136	0.0	0.0	0.447	0.22	0.006	0.003	0.099	0.0	0.059	0.198	0.08	0.171	0.037	0.0	0.088	0.091	0.0	0.0	0.061	0.23	0.015	0.201	0.0	0.246	0.332	0.324	0.05	0.026	0.0	0.014	0.031	0.008	0.0	0.241
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS09F35DDEB	0.127	0.032	0.047	0.01	0.217	0.04	0.136	0.0	0.0	0.447	0.22	0.006	0.003	0.099	0.0	0.059	0.198	0.08	0.171	0.037	0.0	0.088	0.091	0.0	0.0	0.061	0.23	0.015	0.201	0.0	0.246	0.332	0.324	0.05	0.026	0.0	0.014	0.031	0.008	0.0	0.241
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	0.127	0.032	0.047	0.01	0.217	0.04	0.136	0.0	0.0	0.447	0.22	0.006	0.003	0.099	0.0	0.059	0.198	0.08	0.171	0.037	0.0	0.088	0.091	0.0	0.0	0.061	0.23	0.015	0.201	0.0	0.246	0.332	0.324	0.05	0.026	0.0	0.014	0.031	0.008	0.0	0.241
