gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Arterial EC	BEST4 enterocyte prog	Enteric neurons	Erythroblasts	FOXL1 FLC	Goblet prog	ICC	LGR5 stem	Lymphatic EC	NTS+ cells	Neural crest cells	SMC	UPK3B Serosa	Venous EC	WNT4 FLC	cycling cells 1	cycling cells 2	early enterocyte 1	early enterocyte 2	enterocyte	enteroendocrine	immune cells	mesoderm 1	mesoderm 2	myofibroblast	pericyte	uniform progenitor
CD80	P33681	False	CD80_HUMAN		CPI-SS07327E587	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.001	0.001	0.002	0.001	0.001	0.005	0.0	0.0	0.001	0.0	0.0
CD80	P33681	False	CD80_HUMAN		CPI-SS0320FFAFC	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.001	0.001	0.002	0.001	0.001	0.005	0.0	0.0	0.001	0.0	0.0
CD86	P42081	False	CD86_HUMAN		CPI-SS077D7365D	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.001	0.005	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.528	0.0	0.0	0.002	0.002	0.0
CD86	P42081	False	CD86_HUMAN		CPI-SS0B0E09B1C	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.001	0.005	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.528	0.0	0.0	0.002	0.002	0.0
KLRC1	P26715	False	NKG2A_HUMAN		CPI-SS03EF699C7	0.0	0.0	0.003	0.002	0.001	0.0	0.006	0.001	0.0	0.0	0.003	0.002	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.133	0.0	0.0	0.003	0.006	0.0
KLRC2	P26717	False	NKG2C_HUMAN		CPI-SS0C4FA643F	0.0	0.0	0.0	0.005	0.165	0.004	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.003	0.004	0.0	0.001	0.0	0.0	0.0	0.0	0.04	0.0	0.002	0.002	0.001	0.0
KLRK1	P26718	False	NKG2D_HUMAN		CPI-SS03339363E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD34	P28906	False	CD34_HUMAN		CPI-SS0EB5AEC83	7.722	0.0	0.055	0.046	0.061	0.01	0.383	0.003	0.466	0.0	0.034	0.024	0.025	4.491	0.183	0.002	0.003	0.003	0.003	0.002	0.002	0.046	0.027	0.072	0.051	0.077	0.003
CD34	P28906	False	CD34_HUMAN		CPI-SS015E1E2C6	7.722	0.0	0.055	0.046	0.061	0.01	0.383	0.003	0.466	0.0	0.034	0.024	0.025	4.491	0.183	0.002	0.003	0.003	0.003	0.002	0.002	0.046	0.027	0.072	0.051	0.077	0.003
SELPLG	Q14242	False	SELPL_HUMAN		CPI-SS087321EB5	0.021	0.15	0.0	0.008	0.0	0.0	0.004	0.001	0.0	0.0	0.0	0.007	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.287	0.0	0.003	0.005	0.003	0.0
SELPLG	Q14242	False	SELPL_HUMAN		CPI-SS02B7540B0	0.021	0.15	0.0	0.008	0.0	0.0	0.004	0.001	0.0	0.0	0.0	0.007	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.287	0.0	0.003	0.005	0.003	0.0
SELPLG	Q14242	False	SELPL_HUMAN		CPI-SS086A1C18B	0.021	0.15	0.0	0.008	0.0	0.0	0.004	0.001	0.0	0.0	0.0	0.007	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.287	0.0	0.003	0.005	0.003	0.0
CD24	P25063	False	CD24_HUMAN		CPI-SS06ABF2F5A	2.426	8.496	7.75	0.059	0.065	2.348	0.099	3.292	0.143	3.101	1.279	0.157	0.121	1.01	0.085	3.39	2.654	2.306	1.528	0.765	4.852	0.891	0.469	0.05	0.101	0.088	2.686
GLG1	Q92896	False	GSLG1_HUMAN		CPI-SS04F90EE0D	1.257	0.44	0.748	0.088	1.13	0.507	1.306	0.471	0.915	0.381	0.702	0.772	0.793	0.746	1.269	0.518	0.474	0.457	0.456	0.477	0.659	0.44	0.82	1.288	1.055	0.871	0.63
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS01560CA22	0.0	0.003	0.002	0.005	0.003	0.003	0.01	0.004	0.0	0.0	0.014	0.004	0.008	0.002	0.002	0.005	0.004	0.002	0.002	0.005	0.004	0.481	0.017	0.003	0.01	0.002	0.005
NPPB	P16860	False	ANFB_HUMAN		CPI-SS08E6EA18C	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0
NPPC	P23582	False	ANFC_HUMAN		CPI-SS0A1864A37	0.012	0.059	0.009	0.0	0.038	0.001	0.15	0.0	0.06	0.0	0.007	0.005	0.003	0.119	0.024	0.002	0.003	0.0	0.001	0.0	0.0	0.004	0.0	0.037	0.003	0.02	0.008
NPPC	P23582	False	ANFC_HUMAN		CPI-SS0EB4002A2	0.012	0.059	0.009	0.0	0.038	0.001	0.15	0.0	0.06	0.0	0.007	0.005	0.003	0.119	0.024	0.002	0.003	0.0	0.001	0.0	0.0	0.004	0.0	0.037	0.003	0.02	0.008
NPPC	P23582	False	ANFC_HUMAN		CPI-SS06B94F144	0.012	0.059	0.009	0.0	0.038	0.001	0.15	0.0	0.06	0.0	0.007	0.005	0.003	0.119	0.024	0.002	0.003	0.0	0.001	0.0	0.0	0.004	0.0	0.037	0.003	0.02	0.008
OSTN	P61366	False	OSTN_HUMAN		CPI-SS05F0AFA81	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC1	Q9BZZ2	False	SN_HUMAN		CPI-SS02A170A99	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.0	0.0	0.0	0.0	0.0	0.137	0.0	0.0	0.002	0.0	0.0
PDGFC	Q9NRA1	False	PDGFC_HUMAN		CPI-SS03CC15FF3	0.02	0.022	0.035	0.011	0.069	0.046	0.142	0.066	0.298	0.09	0.059	1.214	0.353	0.017	0.298	0.045	0.046	0.059	0.044	0.038	0.05	0.102	0.454	0.026	0.814	0.038	0.08
PDGFC	Q9NRA1	False	PDGFC_HUMAN		CPI-SS03A3EE72E	0.02	0.022	0.035	0.011	0.069	0.046	0.142	0.066	0.298	0.09	0.059	1.214	0.353	0.017	0.298	0.045	0.046	0.059	0.044	0.038	0.05	0.102	0.454	0.026	0.814	0.038	0.08
VEGFC	P49767	False	VEGFC_HUMAN		CPI-SS0F972435E	1.026	0.0	0.0	0.005	0.065	0.0	0.051	0.001	0.005	0.0	0.003	0.082	0.007	0.209	0.12	0.0	0.0	0.0	0.0	0.0	0.001	0.002	0.058	0.096	0.062	0.12	0.0
VEGFC	P49767	False	VEGFC_HUMAN		CPI-SS0273C9AED	1.026	0.0	0.0	0.005	0.065	0.0	0.051	0.001	0.005	0.0	0.003	0.082	0.007	0.209	0.12	0.0	0.0	0.0	0.0	0.0	0.001	0.002	0.058	0.096	0.062	0.12	0.0
CD38	P28907	False	CD38_HUMAN		CPI-SS0E0DEA7D5	0.0	0.0	0.005	0.0	0.011	0.0	0.0	0.0	0.449	0.0	0.002	0.011	0.002	0.003	0.0	0.0	0.001	0.001	0.0	0.001	0.001	0.336	0.0	0.007	0.001	0.001	0.0
CD177	Q8N6Q3	False	CD177_HUMAN		CPI-SS081AD39D7	0.0	0.0	0.034	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.003	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.002	0.004	0.0	0.0	0.009	0.0	0.0
MCHR1	Q99705	False	MCHR1_HUMAN		CPI-SS0362EFFDE	0.007	0.0	0.069	0.001	0.001	0.002	0.002	0.0	0.0	0.0	0.011	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.016	0.002	0.007	0.0	0.0
EDNRA	P25101	False	EDNRA_HUMAN		CPI-SS056AA08CF	0.037	0.139	0.038	0.017	0.595	0.047	1.048	0.041	0.01	0.06	0.053	0.13	0.036	0.029	1.337	0.059	0.065	0.07	0.162	0.282	0.054	0.052	0.416	0.41	0.368	1.815	0.08
RPS19	P39019	False	RS19_HUMAN		CPI-SS01946BE5C	30.687	56.924	43.506	5.955	43.835	75.793	37.004	87.942	46.931	79.874	58.023	35.817	50.941	45.851	48.706	69.174	74.519	80.655	74.015	58.735	74.364	56.645	57.378	50.129	41.304	42.301	76.651
TNFRSF4	P43489	False	TNR4_HUMAN		CPI-SS04456F441	2.099	0.0	0.01	0.012	0.022	0.001	0.011	0.0	0.358	0.0	0.002	0.003	0.005	0.499	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.0	0.011	0.006	0.009	0.0
CXCL5	P42830	False	CXCL5_HUMAN		CPI-SS087BD262F	0.02	0.0	0.0	0.0	0.005	0.0	0.0	0.003	0.0	0.0	0.003	0.001	0.0	0.002	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.004	0.019	0.002	0.001	0.007	0.001
CXCL6	P80162	False	CXCL6_HUMAN		CPI-SS0C7915758	0.002	0.0	0.0	0.003	0.033	0.0	0.002	0.002	0.077	0.0	0.0	0.001	0.0	0.002	0.004	0.0	0.0	0.0	0.0	0.001	0.015	0.001	0.0	0.024	0.001	0.014	0.0
HEBP1	Q9NRV9	False	HEBP1_HUMAN		CPI-SS0D2539AEB	0.684	3.48	0.29	0.307	0.722	1.584	1.213	1.363	1.041	2.76	0.376	0.518	2.055	0.625	1.09	1.913	1.898	2.074	3.056	3.964	1.289	0.467	0.955	0.765	0.889	0.419	1.706
CAMP	P49913	False	CAMP_HUMAN		CPI-SS0C321CE6D	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.001	0.0	0.002	0.0
GUCA2A	Q02747	False	GUC2A_HUMAN		CPI-SS09A3A441F	0.0	17.871	0.011	0.0	0.001	4.605	0.0	0.116	0.007	0.0	0.004	0.005	0.007	0.006	0.006	0.277	0.036	0.074	0.029	0.057	0.333	0.001	0.0	0.001	0.003	0.001	0.087
GUCA2B	Q16661	False	GUC2B_HUMAN		CPI-SS0231B999D	0.007	41.225	0.006	0.002	0.001	1.463	0.0	0.062	0.0	0.0	0.004	0.004	0.004	0.001	0.002	0.333	0.023	0.047	0.068	0.105	0.163	0.009	0.0	0.001	0.001	0.0	0.044
MST1R	Q04912	False	RON_HUMAN		CPI-SS03EACE0E0	0.0	0.013	0.005	0.004	0.006	0.025	0.011	0.019	0.0	0.0	0.002	0.001	0.002	0.003	0.009	0.024	0.025	0.016	0.022	0.036	0.025	0.002	0.0	0.002	0.002	0.005	0.034
INHBC	P55103	False	INHBC_HUMAN		CPI-SS0D53B88CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INHBE	P58166	False	INHBE_HUMAN		CPI-SS099C401F7	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF8	P32971	False	TNFL8_HUMAN		CPI-SS0412C803A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0
ALCAM	Q13740	False	CD166_HUMAN		CPI-SS08991B378	0.04	0.153	0.064	0.02	0.332	0.04	0.318	0.036	0.039	0.076	0.047	0.53	0.558	0.028	1.324	0.045	0.041	0.037	0.041	0.092	0.062	0.042	0.146	0.053	0.956	0.317	0.069
IL15RA	Q13261	False	I15RA_HUMAN		CPI-SS0D0252D87	0.082	0.0	0.0	0.007	0.024	0.009	0.015	0.01	0.025	0.059	0.0	0.001	0.0	0.059	0.002	0.005	0.004	0.009	0.009	0.01	0.006	0.044	0.0	0.012	0.002	0.002	0.0
IL15RA	Q13261	False	I15RA_HUMAN		CPI-SS077B160B9	0.082	0.0	0.0	0.007	0.024	0.009	0.015	0.01	0.025	0.059	0.0	0.001	0.0	0.059	0.002	0.005	0.004	0.009	0.009	0.01	0.006	0.044	0.0	0.012	0.002	0.002	0.0
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS03A4F7DC8	0.273	0.565	0.146	0.022	0.098	0.332	0.038	0.496	0.255	0.476	0.054	0.027	3.686	0.626	0.118	0.332	0.392	0.29	0.212	0.167	0.261	0.882	0.029	0.046	0.041	0.262	0.368
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS085195142	0.273	0.565	0.146	0.022	0.098	0.332	0.038	0.496	0.255	0.476	0.054	0.027	3.686	0.626	0.118	0.332	0.392	0.29	0.212	0.167	0.261	0.882	0.029	0.046	0.041	0.262	0.368
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS0415CC75D	0.273	0.565	0.146	0.022	0.098	0.332	0.038	0.496	0.255	0.476	0.054	0.027	3.686	0.626	0.118	0.332	0.392	0.29	0.212	0.167	0.261	0.882	0.029	0.046	0.041	0.262	0.368
SST	P61278	False	SMS_HUMAN		CPI-SS00C069DCB	0.003	1.967	0.065	0.004	0.006	0.487	0.0	0.243	0.023	0.093	0.025	0.086	0.091	0.01	0.015	0.163	0.229	0.108	0.285	0.642	27.911	0.01	0.0	0.004	0.046	0.004	0.059
ADM	P35318	False	ADML_HUMAN		CPI-SS0B27088B4	1.945	0.014	0.113	0.031	0.449	0.023	0.094	0.012	0.477	0.0	0.042	0.053	0.016	0.868	0.222	0.022	0.025	0.014	0.023	0.037	0.047	0.129	0.04	0.296	0.033	0.315	0.045
ADM2	Q7Z4H4	False	ADM2_HUMAN		CPI-SS032CFAE42	0.005	0.0	0.0	0.0	0.002	0.002	0.002	0.0	0.014	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.001	0.002	0.005	0.002	0.002	0.0	0.0	0.0	0.002	0.0
NTS	P30990	False	NEUT_HUMAN		CPI-SS083319328	0.0	0.445	0.0	0.018	0.004	0.009	0.002	0.005	8.966	0.824	0.0	0.004	0.002	0.037	0.008	0.02	0.005	0.005	0.012	0.034	0.011	0.007	0.0	0.006	0.004	0.006	0.001
SIGLEC10	Q96LC7	False	SIG10_HUMAN		CPI-SS073C1B796	0.002	0.0	0.003	0.002	0.001	0.0	0.005	0.0	0.0	0.0	0.005	0.004	0.0	0.002	0.005	0.001	0.001	0.0	0.001	0.002	0.0	0.463	0.0	0.003	0.002	0.002	0.002
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SS0E5593D5C	0.184	0.002	0.01	0.008	0.076	0.016	0.054	0.019	0.113	0.0	0.067	0.065	0.274	0.134	0.075	0.015	0.031	0.015	0.008	0.003	0.019	0.789	0.0	0.093	0.029	0.063	0.027
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0A91954A0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
APLN	Q9ULZ1	False	APEL_HUMAN		CPI-SS0D8148841	1.215	0.0	0.017	0.003	0.016	0.006	0.012	0.001	0.0	0.0	0.016	0.007	0.025	0.179	0.025	0.001	0.003	0.001	0.001	0.0	0.002	0.003	0.0	0.006	0.008	0.003	0.001
FLT3LG	P49771	False	FLT3L_HUMAN		CPI-SS076FEB261	0.018	0.0	0.006	0.002	0.125	0.003	0.042	0.004	0.017	0.0	0.005	0.042	0.016	0.026	0.039	0.006	0.003	0.005	0.004	0.006	0.001	0.033	0.0	0.054	0.053	0.046	0.004
LTB	Q06643	False	TNFC_HUMAN		CPI-SS06CBC985C	0.405	0.002	0.005	0.085	0.04	0.002	0.024	0.007	0.94	0.0	0.018	0.011	0.013	0.288	0.021	0.005	0.004	0.005	0.004	0.008	0.007	3.502	0.0	0.019	0.012	0.031	0.007
MPL	P40238	False	TPOR_HUMAN		CPI-SS0DC2DD9D7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0
LEPR	P48357	False	LEPR_HUMAN		CPI-SS066FE05CA	0.122	0.035	0.047	0.009	0.029	0.019	0.048	0.014	0.065	0.0	0.018	0.045	0.032	0.088	0.037	0.013	0.008	0.013	0.012	0.011	0.019	0.031	0.016	0.032	0.028	0.029	0.016
RARRES2	Q99969	False	RARR2_HUMAN		CPI-SS04CD88411	0.228	0.042	0.546	0.25	4.0	0.148	0.671	0.41	0.275	0.097	1.632	0.265	4.473	0.28	2.665	0.268	0.264	0.168	0.078	0.051	0.139	0.192	0.348	3.963	0.757	1.649	0.294
RARRES2	Q99969	False	RARR2_HUMAN		CPI-SS07D56EB05	0.228	0.042	0.546	0.25	4.0	0.148	0.671	0.41	0.275	0.097	1.632	0.265	4.473	0.28	2.665	0.268	0.264	0.168	0.078	0.051	0.139	0.192	0.348	3.963	0.757	1.649	0.294
XCL1	P47992	False	XCL1_HUMAN		CPI-SS0B6643F31	0.0	0.0	0.0	0.0	0.001	0.001	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.001	0.0	0.003	0.02	0.0	0.001	0.002	0.0	0.002
XCL2	Q9UBD3	False	XCL2_HUMAN		CPI-SS052D34F0B	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051	0.0	0.0	0.0	0.0	0.0
NMUR2	Q9GZQ4	False	NMUR2_HUMAN		CPI-SS07B3139A0	0.004	0.0	0.004	0.004	0.019	0.007	0.06	0.004	0.0	0.0	0.0	0.001	0.001	0.0	0.003	0.007	0.004	0.004	0.002	0.0	0.001	0.002	0.026	0.024	0.003	0.119	0.004
NMUR1	Q9HB89	False	NMUR1_HUMAN		CPI-SS018BD4882	0.01	0.0	0.019	0.007	0.028	0.0	0.01	0.001	0.011	0.0	0.0	0.01	0.015	0.015	0.016	0.0	0.001	0.0	0.002	0.001	0.0	0.034	0.0	0.041	0.013	0.034	0.0
CX3CL1	P78423	False	X3CL1_HUMAN		CPI-SS032E9A219	0.068	0.031	0.01	0.0	0.039	0.023	0.004	0.028	0.041	0.0	0.003	0.015	0.007	0.035	0.009	0.014	0.033	0.034	0.03	0.03	0.022	0.004	0.0	0.011	0.004	0.02	0.049
CCL17	Q92583	False	CCL17_HUMAN		CPI-SS0EF1A7415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0
CCL17	Q92583	False	CCL17_HUMAN		CPI-SS0974EB232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0
ACVR2B	Q13705	False	AVR2B_HUMAN		CPI-SS04BE14432	0.137	0.095	0.371	0.009	0.062	0.081	0.039	0.079	0.075	0.025	0.199	0.049	0.052	0.083	0.035	0.079	0.059	0.058	0.047	0.049	0.089	0.048	0.09	0.054	0.03	0.058	0.114
ACVR2B	Q13705	False	AVR2B_HUMAN		CPI-SS09CCC0451	0.137	0.095	0.371	0.009	0.062	0.081	0.039	0.079	0.075	0.025	0.199	0.049	0.052	0.083	0.035	0.079	0.059	0.058	0.047	0.049	0.089	0.048	0.09	0.054	0.03	0.058	0.114
BST2	Q10589	False	BST2_HUMAN		CPI-SS095DCA7F7	0.576	0.028	0.085	0.123	2.086	0.017	6.01	0.016	0.439	0.0	0.112	0.729	1.871	0.557	3.091	0.008	0.012	0.02	0.011	0.009	0.003	1.706	5.142	1.572	3.886	1.441	0.01
QRFPR	Q96P65	False	QRFPR_HUMAN		CPI-SS0BC884A75	0.026	0.0	0.0	0.0	0.017	0.001	0.051	0.0	0.007	0.0	0.0	0.002	0.05	0.016	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.025	0.002	0.0
DSC2	Q02487	False	DSC2_HUMAN		CPI-SS036437279	0.094	0.767	0.024	0.003	0.007	0.364	0.019	0.388	0.023	0.102	0.027	0.034	0.476	0.03	0.04	0.39	0.304	0.343	0.365	0.443	0.408	0.091	0.065	0.005	0.045	0.052	0.535
DSC1	Q08554	False	DSC1_HUMAN		CPI-SS062307CFE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001
DSC3	Q14574	False	DSC3_HUMAN		CPI-SS09000F32A	0.002	0.0	0.001	0.0	0.001	0.009	0.004	0.001	0.0	0.0	0.012	0.028	0.389	0.003	0.075	0.001	0.001	0.0	0.0	0.001	0.019	0.002	0.044	0.002	0.022	0.059	0.0
DSC3	Q14574	False	DSC3_HUMAN		CPI-SS0B6F0C894	0.002	0.0	0.001	0.0	0.001	0.009	0.004	0.001	0.0	0.0	0.012	0.028	0.389	0.003	0.075	0.001	0.001	0.0	0.0	0.001	0.019	0.002	0.044	0.002	0.022	0.059	0.0
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS06D13FCD3	0.021	0.727	0.047	0.0	0.062	0.853	0.208	0.859	0.229	0.666	0.126	0.118	0.77	0.022	0.13	0.989	0.796	0.695	0.604	0.563	0.75	0.014	0.185	0.047	0.128	0.064	1.128
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS08B94BEB2	0.021	0.727	0.047	0.0	0.062	0.853	0.208	0.859	0.229	0.666	0.126	0.118	0.77	0.022	0.13	0.989	0.796	0.695	0.604	0.563	0.75	0.014	0.185	0.047	0.128	0.064	1.128
ANGPT1	Q15389	False	ANGP1_HUMAN		CPI-SS0B337B316	0.012	0.012	0.026	0.011	0.431	0.0	0.025	0.004	0.0	0.0	0.02	0.035	0.027	0.014	0.035	0.002	0.002	0.001	0.002	0.001	0.0	0.058	0.402	0.013	0.025	0.372	0.002
ANGPT4	Q9Y264	False	ANGP4_HUMAN		CPI-SS00BBA318F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0
ERFE	Q4G0M1	False	ERFE_HUMAN		CPI-SS09D5B5F9C	0.0	0.0	0.002	0.035	0.033	0.005	0.006	0.003	0.0	0.0	0.004	0.005	0.0	0.001	0.007	0.003	0.004	0.001	0.001	0.001	0.0	0.0	0.0	0.09	0.009	0.026	0.001
SIRPG	Q9P1W8	False	SIRPG_HUMAN		CPI-SS0E9015902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0
UCN3	Q969E3	False	UCN3_HUMAN		CPI-SS02EDE5894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.001	0.178	0.0	0.0	0.0	0.0	0.0	0.0
UCN2	Q96RP3	False	UCN2_HUMAN		CPI-SS083E7D88C	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0
PLXNB3	Q9ULL4	False	PLXB3_HUMAN		CPI-SS0D00AAD2F	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.001	0.0
GRIN2C	Q14957	False	NMDE3_HUMAN		CPI-SS0893BD6B6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.024	0.0	0.002	0.001	0.004	0.0
KISS1R	Q969F8	False	KISSR_HUMAN		CPI-SS0F856A80F	0.0	0.007	0.008	0.0	0.0	0.167	0.0	0.053	0.0	0.167	0.0	0.001	0.037	0.001	0.0	0.045	0.089	0.038	0.015	0.004	0.051	0.001	0.015	0.0	0.001	0.0	0.05
ENHO	Q6UWT2	False	ENHO_HUMAN		CPI-SS07DFEBFA8	0.026	1.853	0.1	0.005	0.345	0.031	0.011	0.004	0.0	0.0	0.008	0.01	0.002	0.009	0.008	0.015	0.002	0.0	0.001	0.007	0.031	0.261	0.0	0.011	0.01	0.007	0.0
LILRB4	Q8NHJ6	False	LIRB4_HUMAN		CPI-SS067BA9202	0.0	0.0	0.0	0.0	0.002	0.003	0.001	0.0	0.009	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.378	0.0	0.0	0.002	0.0	0.0
IGFLR1	Q9H665	False	IGFR1_HUMAN		CPI-SS08EDE5442	0.001	0.0	0.005	0.004	0.003	0.009	0.007	0.002	0.0	0.0	0.014	0.002	0.003	0.004	0.001	0.003	0.005	0.003	0.001	0.001	0.002	0.074	0.0	0.004	0.002	0.002	0.007
IGFLR1	Q9H665	False	IGFR1_HUMAN		CPI-SS0327E1782	0.001	0.0	0.005	0.004	0.003	0.009	0.007	0.002	0.0	0.0	0.014	0.002	0.003	0.004	0.001	0.003	0.005	0.003	0.001	0.001	0.002	0.074	0.0	0.004	0.002	0.002	0.007
ADGRG3	Q86Y34	False	AGRG3_HUMAN		CPI-SS033E857EB	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.002	0.0	0.0
GPR35	Q9HC97	False	GPR35_HUMAN		CPI-SS08C995EB4	0.009	0.239	0.003	0.0	0.001	0.111	0.005	0.088	0.0	0.08	0.006	0.005	0.004	0.003	0.002	0.104	0.097	0.104	0.18	0.339	0.085	0.228	0.0	0.001	0.008	0.003	0.063
PROK2	Q9HC23	False	PROK2_HUMAN		CPI-SS01CE67526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0
